mon,sort,na,aggmonit,aggmonit2,aggtarget,indicatorName,activityName,sect,ob,indicatorId.x,indicatorId.y,activityCategory.x,indicatorCategory.x,aggregation.x,units.x,reportingFrequency.x,locationTypeName.x,activityId.x,databaseId.x.x,indicatorCode.x,objective.x,sector.x,Category.x,activity2.x,activityCategory.y,indicatorCategory.y,aggregation.y,units.y,reportingFrequency.y,locationTypeName.y,activityId.y,databaseId.x.y,indicatorCode.y,objective.y,sector.y,Category.y,activity2.y
no,tosort,,,,,Urban/Rural Syrian Men (Age 18 and above),[REF3.1]Community Health Teams,HEALTH,Integrated Community Interventions,,86149,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9687,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Health Teams
no,tosort,,,,,Urban/Rural Syrian Women (Age 18 and above),[REF3.1]Community Health Teams,HEALTH,Integrated Community Interventions,,86152,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9687,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Health Teams
no,tosort,,,,,"# of trainings provided to CHVs (male/female, Syrian/Jordanian)",[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86170,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Indicator,0,# of volunteers,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,87458,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Budget,0,%,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,out,,,,,Budgetary Requirement for 2015,[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86168,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Budget,0,USD $,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,na,,,,Camps Syrian Boys (Age 0-17),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86157,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,na,,,,Camps Syrian Girls (Age 0-17),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86160,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,na,,,,Camps Syrian Men (Age 18 and above),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86163,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,na,,,,Camps Syrian Women (Age 18 and above),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86166,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,,,,,Host Community Boys (Age 0-17),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86156,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,,,,,Host Community Girls (Age 0-17),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86159,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
yes,no,,86162,86170,,Host Community Men # of trainings provided to CHVs,[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,2146392619,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of training,1,SyrRefRespRRP6,14308,2300,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86162,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
yes,no,,86165,86170,,Host Community Women # of trainings provided to CHVs,[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,2146392620,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of training,1,SyrRefRespRRP6,14308,2300,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network,,,,,,,,,,,,,
no,tosort,,,,,Host Community Women (Age 18 and above),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86165,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
yes,no,,86164,86170,,Syrian Men # of trainings provided to CHVs,[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,2146392621,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of training,1,SyrRefRespRRP6,14308,2300,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network,,,,,,,,,,,,,
yes,no,,86167,86170,,Syrian Women # of trainings provided to CHVs,[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,2146392622,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of training,1,SyrRefRespRRP6,14308,2300,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network,,,,,,,,,,,,,
no,tosort,na,,,,Urban/Rural Syrian Boys (Age 0-17),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86158,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,na,,,,Urban/Rural Syrian Girls (Age 0-17),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86161,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,,,,,Urban/Rural Syrian Men (Age 18 and above),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86164,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,,,,,Urban/Rural Syrian Women (Age 18 and above),[REF3.2]Community Hlth Network,HEALTH,Integrated Community Interventions,,86167,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9688,1662,,Integrated Community Interventions,HEALTH,Refugee,Community Hlth Network
no,tosort,,,,,# of home nursing or rehabilitation services provided (WGBM),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86185,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Indicator,0,# of services,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,87459,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Budget,0,%,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
no,out,,,,,Budgetary Requirement for 2015,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86183,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Budget,0,USD $,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
no,tosort,,,,,Camps Syrian Boys (Age 0-17),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86172,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86172,86185,,Camps Syrian Boys (Age 0-17) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392623,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Girls (Age 0-17),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86175,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86175,86185,,Camps Syrian Girls (Age 0-17) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392624,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Men (Age 18 and above),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86178,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86178,86185,,Camps Syrian Men (Age 18 and above) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392625,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Women (Age 18 and above),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86181,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86181,86185,,Camps Syrian Women (Age 18 and above) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392626,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Host Community Boys (Age 0-17),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86171,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86171,86185,,Host Community Boys (Age 0-17) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392627,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Host Community Girls (Age 0-17),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86174,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86174,86185,,Host Community Girls (Age 0-17) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392628,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86177,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86177,86185,,Host Community Men (Age 18 and above) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392629,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Host Community Women (Age 18 and above),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86180,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86180,86185,,Host Community Women (Age 18 and above) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392630,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Boys (Age 0-17),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86176,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86176,86185,,Urban/Rural Syrian Boys (Age 0-17) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392631,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Girls (Age 0-17),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86176,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86176,86185,,Urban/Rural Syrian Girls (Age 0-17) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392632,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Men (Age 18 and above),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86179,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86179,86185,,Urban/Rural Syrian Men (Age 18 and above) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392633,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Women (Age 18 and above),[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,,86182,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9689,1662,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured
yes,no,,86182,86185,,Urban/Rural Syrian Women (Age 18 and above) # of home nursing or rehabilitation services provided,[REF3.3]Home nursing/Rehab. for injured,HEALTH,Integrated Community Interventions,2146392634,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14309,2300,,Integrated Community Interventions,HEALTH,Refugee,Home nursing/Rehab. for injured,,,,,,,,,,,,,
yes,no,,,,,"# of CU5, PLW and elderly screened for malnutrition",[REF3.4]Mat/Child (incl. neonatal) Health mng,HEALTH,Integrated Community Interventions,2146392635,,HLTH[3]Integrated Community Interventions,Indicator,0,# of benef,1,SyrRefRespRRP6,14310,2300,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mng,,,,,,,,,,,,,
no,tosort,,,,,"# of CU5, PLW and elderly screened for malnutrition",[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86200,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,87460,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Budget,0,%,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,out,,,,,Budgetary Requirement for 2015,[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86198,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Budget,0,USD $,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Camps Syrian Boys (Age 0-17),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86187,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Camps Syrian Girls (Age 0-17),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86190,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Camps Syrian Men (Age 18 and above),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86193,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Camps Syrian Women (Age 18 and above),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86196,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Host Community Boys (Age 0-17),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86186,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Host Community Girls (Age 0-17),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86189,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
no,tosort,,,,,Host Community Men (Age 18 and above),[REF3.4]Mat/Child (incl. neonatal) Health mngt ,HEALTH,Integrated Community Interventions,,86192,,,,,,,,,,,,,,HLTH[3]Integrated Community Interventions,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9690,1662,,Integrated Community Interventions,HEALTH,Refugee,Mat/Child (incl. neonatal) Health mngt 
