"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"3136","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",6,"Individual","Liwa al Wasatiyah","North","Camp"
"3143","SHELTER","01/10/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","JHAS","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",6,"#","Irbid Governorate","North",""
"3144","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",10,"Individual","Liwa al Wasatiyah","North","Urban"
"3147","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"AMMAN","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",331,"Individual","Liwa Marka","Center","Urban"
"3151","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"JARASH","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","1","1708",62,"Individual","Liwa Qasabat Jarash","North","other Affected"
"3161","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",11,"Individual","Liwa al Wasatiyah","North","Urban"
"3182","SHELTER","01/07/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Liwa at Tayyibah","North","Urban"
"3186","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"AMMAN","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",71,"Individual","Liwa Marka","Center","Urban"
"3189","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",32,"Individual","Liwa al Wasatiyah","North","other Affected"
"3198","SHELTER","01/09/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","IRBID","","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",62,"Individual","Irbid Governorate","North",""
"3201","SHELTER","01/11/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",83,"Individual","Liwa al Mazar ash Shamali","North","Camp"
"3202","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",115,"Individual","Liwa al Kurah","North","Urban"
"3205","SHELTER","01/11/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",7,"Individual","Liwa at Tayyibah","North","Urban"
"3214","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",32,"Individual","Liwa al Wasatiyah","North","Urban"
"3215","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",4,"#","Liwa al Wasatiyah","North",""
"3224","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",30,"Individual","Jarash City","North","other Affected"
"3227","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather","NA","AMMAN","","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",369,"#","Liwa Marka","Center",""
"3243","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",2,"Individual","Liwa al Wasatiyah","North","Urban"
"3248","SHELTER","01/02/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Men","MC","   Urban areas - ","Direct appeal","None","Yes","1","1707",53,"Individual","Liwa ar Ramtha","North","Urban"
"3252","SHELTER","01/06/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","JHAS","   Urban areas - ","Direct appeal","None","No","1","1707",11,"#","Irbid Governorate","North",""
"3264","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",52,"Individual","Liwa at Tayyibah","North","Urban"
"3294","SHELTER","01/07/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",23,"Individual","Liwa al Wasatiyah","North","Urban"
"3301","SHELTER","01/07/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",27,"Individual","Liwa al Wasatiyah","North","Urban"
"3302","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",30,"Individual","Liwa al Wasatiyah","North","Urban"
"3303","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Liwa al Wasatiyah","North","other Affected"
"3305","SHELTER","01/01/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"AMMAN","Men","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",346,"Individual","Liwa Marka","Center","Urban"
"3307","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",28,"#","Liwa at Tayyibah","North",""
"3310","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",5,"Individual","Jarash City","North","Camp"
"3311","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",17,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"3312","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",15,"Individual","Liwa al Mazar ash Shamali","North","other Affected"
"3316","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",59,"Individual","Jarash City","North","Urban"
"3322","SHELTER","01/09/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Liwa al Mazar ash Shamali","North","other Affected"
"3329","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",78,"Individual","Liwa al Mazar ash Shamali","North",""
"3357","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",14,"Individual","Jarash City","North","Urban"
"3358","SHELTER","01/04/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Women","Intersos","   Urban areas - ","Direct appeal","None","Yes","1","1707",97,"Individual","Irbid Governorate","North","Urban"
"3376","SHELTER","01/10/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",152,"Individual","Liwa al Mazar ash Shamali","North","other Affected"
"3390","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available","NA","JARASH","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",23,"#","Jarash City","North",""
"3395","SHELTER","01/05/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","JHAS","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",10,"#","Liwa ar Ramtha","North",""
"3398","SHELTER","01/04/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Men","Intersos","   Urban areas - ","Direct appeal","None","Yes","1","1707",55,"Individual","Irbid Governorate","North","other Affected"
"3411","SHELTER","01/03/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",188,"Individual","Liwa Bani Ubayid","North","other Affected"
"3424","SHELTER","01/03/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",185,"Individual","Liwa Qasabat Irbid","North","other Affected"
"3436","SHELTER","01/05/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",285,"Individual","Liwa al Kurah","North","Urban"
"3440","SHELTER","01/05/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","Intersos","   Urban areas - ","Direct appeal","None","Yes","1","1707",59,"Individual","Irbid Governorate","North",""
"3442","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",105,"Individual","Liwa Qasabat Irbid","North","other Affected"
"3444","SHELTER","01/04/2014","1. Host Communities","5. Increased awareness about tenure",,"MAFRAQ","Men","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",5,"Individual","Liwa Qasabat al Mafraq","North","other Affected"
"3445","SHELTER","01/03/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",63,"Individual","Liwa Qasabat Irbid","North","Urban"
"3446","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",49,"Individual","Liwa Bani Ubayid","North","Urban"
"3448","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",56,"Individual","Liwa Bani Ubayid","North","Urban"
"3450","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",240,"Individual","Liwa Qasabat Irbid","North","Urban"
"3451","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",275,"#","Liwa Qasabat Irbid","North",""
"3452","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",3,"#","Liwa Bani Ubayid","North",""
"3453","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available","NA","JARASH","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",15,"Individual","Jarash City","North",""
"3455","SHELTER","01/08/2014","2. Planned Site","3. Emergency shelter provided","NA","ZaatariCamp","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",45,"Individual","Zaatari Camp (all district)","2",""
"3464","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",151,"Individual","Liwa Qasabat Irbid","North","Camp"
"3471","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",200,"Individual","Liwa Qasabat Irbid","North","other Affected"
"3481","SHELTER","01/08/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",44,"Individual","Liwa Qasabat Irbid","North","Urban"
"3485","SHELTER","01/06/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",25,"Individual","Liwa Qasabat Irbid","North","Urban"
"3490","SHELTER","01/01/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",6,"#","Liwa Qasabat Irbid","North",""
"3493","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",95,"Individual","Liwa Qasabat Irbid","North","Camp"
"3497","SHELTER","01/08/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MAFRAQ","","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1711",170,"Individual","Mafraq Governorate","North",""
"3501","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",24,"Individual","Jarash City","North","Urban"
"3502","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",122,"Individual","Liwa al Wasatiyah","North","other Affected"
"3516","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather","NA","AMMAN","","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","2","1705",65,"#","Liwa Marka","Center",""
"3521","SHELTER","01/09/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"IRBID","Boys","MC","   Urban areas - ","Direct appeal","None","Yes","1","1707",68,"Individual","Liwa Bani Ubayid","North","Camp"
"3526","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",20,"Individual","Liwa al Wasatiyah","North","Camp"
"3530","SHELTER","01/05/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",20,"Individual","Liwa Bani Ubayid","North","Urban"
