"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"96446","# of MEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# men",104,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96447","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",827,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96448","# of  SYRIAN_WOMEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# women",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96449","# of SYRIAN_BOYS_IN_CAMPS receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96450","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",1,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Host Community"
"96451","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",2,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Urban"
"96452","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",364,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96453","# of  SYRIAN_GIRLS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# girls",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96454","# of  SYRIAN_BOYS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# boys",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96455","# of SYRIAN_GIRLS_IN_CAMPS receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96456","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96457","# of SYRIAN_BOYS_IN_URBAN receiving legal information, counselling and/or representation","# boys",3,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Urban"
"96458","# of  SYRIAN_BOYS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# boys",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96459","# of  SYRIAN_BOYS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# boys",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96460","# of SYRIAN_BOYS_IN_CAMPS receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96461","# of SYRIAN_BOYS_IN_CAMPS receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96462","# of  SYRIAN_WOMEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# women",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96463","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",82,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96464","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",769,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96465","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96466","# of SYRIAN_BOYS_IN_URBAN receiving legal information, counselling and/or representation","# boys",2,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Urban"
"96467","# of GIRLS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Host Community"
"96468","# of GIRLS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# girls",1,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Host Community"
"96469","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Host Community"
"96470","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",3,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Host Community"
"96471","# of MEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# men",113,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96472","# of GIRLS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# girls",1,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Host Community"
"96473","# of judges FEMALE and related staff trained on refugee law and international protection","# female",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96474","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96475","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96476","# of GIRLS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# girls",2,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Host Community"
"96477","# of MEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# men",121,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96478","# of  SYRIAN_GIRLS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# girls",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96479","# of  SYRIAN_GIRLS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# girls",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96480","# of SYRIAN_BOYS_IN_URBAN receiving legal information, counselling and/or representation","# boys",5,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Urban"
"96481","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",85,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96482","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96483","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96484","# of  SYRIAN_MEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# men",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Camp"
"96485","# of SYRIAN_GIRLS_IN_CAMPS receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96486","# of judges FEMALE and related staff trained on refugee law and international protection","# female",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96487","# of  SYRIAN_BOYS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# boys",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Camp"
"96488","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96489","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",2,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Urban"
"96490","# of MEN IN  CAMPS receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96491","# of SYRIAN_MEN_IN_URBAN receiving legal information, counselling and/or representation","# men",747,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Urban"
"96492","# of SYRIAN_WOMEN_IN_URBAN receiving legal information, counselling and/or representation","# women",486,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Urban"
"96493","# of SYRIAN_BOYS_IN_URBAN receiving legal information, counselling and/or representation","# boys",4,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Urban"
"96494","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96495","# of MEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# men",125,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96496","# of GIRLS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# girls",1,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Host Community"
"96497","# of  SYRIAN_GIRLS_IN_CAMPS benefitting from services of the Sharia Courts in camps","# girls",0,"ARDD-LA","01/03/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96498","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",3,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Urban"
"96499","# of SYRIAN_GIRLS_IN_CAMPS receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96500","# of judges FEMALE and related staff trained on refugee law and international protection","# female",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96501","# of  SYRIAN_WOMEN_IN_CAMPS benefitting from services of the Sharia Courts in camps","# women",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96502","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96503","# of SYRIAN_GIRLS_IN_CAMPS receiving legal information, counselling and/or representation","# girls",0,"ARDD-LA","01/05/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Camp"
"96504","# of MEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# men",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96505","# of judges MALE  and related staff trained on refugee law and international protection","# male",0,"ARDD-LA","01/02/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN",(unknown),(unknown)
"96506","# of SYRIAN_GIRLS_IN_URBAN receiving legal information, counselling and/or representation","# girls",3,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Girls","Urban"
"96507","# of WOMEN_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# women",91,"ARDD-LA","01/01/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Men","Host Community"
"96508","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Host Community"
"96509","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/06/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96510","# of SYRIAN_WOMEN_IN_CAMPS receiving legal information, counselling and/or representation","# women",0,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Women","Camp"
"96511","# of BOYS_IN_HOST_COMMUNITY receiving legal information, counselling and/or representation","# boys",2,"ARDD-LA","01/04/2016","Indirect Implementation","UNHCR","Yes","[REF1.1.1]Access to Legal Assistance","Central","JUS","AMMAN","Boys","Host Community"
